EAN,Id,Title,Description,Availability,Condition,Stock,Price,Sale_Price,Shipping_price,Size,Color,Image_Link,Product_Type,Brand,Link
8806090682438,SP-LSP9TFAXXC,130'' Projetor Smart Triple Laser 4K LSP9T The Premiere 2021,"O FILMMAKER MODE&trade; &eacute; o primeiro deste tipo, a n&iacute;vel mundial, num projetor. Permitindo-lhe ver o filme tal como o realizador queria.",preorder,new,,7999.99 EUR,7999.00 EUR,0.0 EUR,,White,https://images.samsung.com/is/image/samsung/p6pim/pt/sp-lsp9tfaxxc/gallery/pt-the-premiere-lsp9t-sp-lsp9tfaxxc-419035785?$ORIGIN_PNG$,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/Projetores/130%27%27-Projetor-Smart-Triple-Laser-4K-LSP9T-The-Premiere-2021/p/SP-LSP9TFAXXC
8806090396038,MZ-77Q1T0BW,SSD 870 QVO SATA III 2.5 inch,"O 870 QVO &eacute; o mais recente da 2.&ordf; gera&ccedil;&atilde;o Samsung. O maior dentro do seu g&eacute;nero, conta com QLC SSD e  at&eacute; 8 TB de armazenamento. Um upgrade incr&iacute;vel para quem usa o computador todos os dias e quer melhorar o seu PC de secret&aacute;ria ou port&aacute;til, pondo-lhe o maior armazenamento dispon&iacute;vel no mercado e sem comprometer o desempenho.",in stock,new,,101.27 EUR,101.27 EUR,0.0 EUR,1 TB,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/mz-77q1t0bw/gallery/pt-870-qvo-sata-3-2-5-ssd-mz-77q1t0bw-420337620?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Comom/Memory//p/MZ-77Q1T0BW
8806090545894,MZ-77E4T0B/EU,SSD 870 EVO SATA III  ,"Chegou o modelo mais recente de uma das s&eacute;ries de SSD mais vendidas no mundo. O SSD Samsung 870 EVO conta com a tecnologia SSD pioneira da Samsung, um melhor desempenho e consist&ecirc;ncia. D&aacute; resposta &agrave;s necessidades de todo o tipo de utilizadores - desde utilizadores di&aacute;rios a criadores de conte&uacute;do e t&eacute;cnicos de inform&aacute;tica.",in stock,new,,476.66 EUR,476.66 EUR,0.0 EUR,4 TB,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/mz-77e4t0b-eu/gallery/pt-870-evo-sata-3-2-5-ssd-mz-77e4t0b-eu-407733904?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Comom/Memory//p/MZ-77E4T0B/EU
8801643205379,MZ-V7P1T0BW,SSD 970 PRO 1TB&lt;br&gt;,"Experimente o melhor. Para cargas de trabalho intensivas em computadores e esta&ccedil;&otilde;es de trabalho, o SSD 970 PRO oferece um desempenho m&aacute;ximo possibilitado pela lideran&ccedil;a da Samsung em NVDe&amp;lt;small&amp;gt;&amp;lt;sup&amp;gt;TM&amp;lt;/sup&amp;gt; &amp;lt;/small&amp;gt; SSD. A mais recente tecnologia V-NAND e o novo controlador Phoenix no formato compacto M.2 (2280) superam as exig&ecirc;ncias dos entusiastas e profissionais de tecnologia.",in stock,new,,266.52 EUR,266.52 EUR,0.0 EUR,1 TB,Preto,https://images.samsung.com/is/image/samsung/pt-970-pro-nvme-m2-ssd--mz-v7p1t0bw-frontblack-141468900?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Comom/Memory/SSD-970-PRO-1TB/p/MZ-V7P1T0BW
8806092094819,RF65A967FSL/ES,"RF65A967FSL Frigor&iacute;fico 4Portas com sistema Triple Cooling, 647L",&amp;lt;spam&amp;gt;,in stock,new,,3199.89 EUR,2499.00 EUR,0.0 EUR,647 L,Inox,https://images.samsung.com/is/image/samsung/p6pim/pt/rf65a967fsl-es/gallery/pt-rf9000ac-bsc-french-door-refrigerator-with-beverage-center-rf65a967fsl-es-425645516?$ORIGIN_PNG$,Produtos | Frigorificos | Produtos | Eletrodomesticos | Frigorificos,Samsung,https://shop.samsung.com/pt/Products/Refrigerators/RF65A967FSL-Frigor%C3%ADfico-4Portas-com-sistema-Triple-Cooling%2C-647L/p/RF65A967FSL/ES
8806090572227,MZ-V8V500BW,980 PCIe 3.0 NVMe&lt;small&gt;&lt;sup&gt;TM&lt;/sup&gt; &lt;/small&gt;  M.2 SSD,"Tire maior partido do seu PC com o SSD 980. Quer precise de um boost enquanto joga ou de trabalhar imagens pesadas, o SSD 980 &eacute; a escolha certa. Conseguindo um desempenho excecional, gra&ccedil;as &agrave; interface NVMe&amp;lt;small&amp;gt;&amp;lt;sup&amp;gt;TM&amp;lt;/sup&amp;gt; &amp;lt;/small&amp;gt;  e &agrave; tecnologia Pcle 3.0.E24",in stock,new,,66.64 EUR,66.64 EUR,0.0 EUR,500 GB,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/mz-v8v500bw/gallery/pt-980-nvme-m2-ssd-mz-v8v500bw-407768918?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Comom/Memory/980-PCIe-3-0-NVMeTM-M-2-SSD/p/MZ-V8V500BW
8806090572234,MZ-V8V250BW,980 PCIe 3.0 NVMe&lt;small&gt;&lt;sup&gt;TM&lt;/sup&gt; &lt;/small&gt;  M.2 SSD,"Tire maior partido do seu PC com o SSD 980. Quer precise de um boost enquanto joga ou de trabalhar imagens pesadas, o SSD 980 &eacute; a escolha certa. Conseguindo um desempenho excecional, gra&ccedil;as &agrave; interface NVMe&amp;lt;small&amp;gt;&amp;lt;sup&amp;gt;TM&amp;lt;/sup&amp;gt; &amp;lt;/small&amp;gt;  e &agrave; tecnologia Pcle 3.0.E24",in stock,new,,49.80 EUR,49.80 EUR,0.0 EUR,250 GB,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/mz-v8v250bw/gallery/pt-980-nvme-m2-ssd-mz-v8v250bw-407768891?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Comom/Memory/980-PCIe-3-0-NVMeTM-M-2-SSD/p/MZ-V8V250BW
8806090588174,SP-LSP7TFAXXC,120'' Projetor a Laser Smart 4K LSP7T The Premiere 2021,,in stock,new,,4499.99 EUR,4499.00 EUR,0.0 EUR,,White,https://images.samsung.com/is/image/samsung/p6pim/pt/sp-lsp7tfaxxc/gallery/pt-the-premiere-lsp7t-sp-lsp7tfaxxc-419036025?$ORIGIN_PNG$,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/Projetores/120%27%27-Projetor-a-Laser-Smart-4K-LSP7T-The-Premiere-2021/p/SP-LSP7TFAXXC
8806090195297,MU-PC1T0K/WW,SSD Port&aacute;til T7 Touch,"Quer guarde jogos, filmes ou documentos de trabalho sens&iacute;veis, o SSD Port&aacute;til T7 Touch tem a velocidade e a seguran&ccedil;a que precisa num formato compacto. Experiencie o pr&oacute;ximo n&iacute;vel do armazenamento externo.",in stock,new,,143.77 EUR,143.77 EUR,0.0 EUR,1 TB,black,https://images.samsung.com/is/image/samsung/pt-portable-ssd-t7-touch-mu-pc1t0k-ww-frontblack-211484064?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Comom/Memory/SSD-Port%C3%A1til-T7-Touch/p/MU-PC1T0K/WW
8806090572210,MZ-V8V1T0BW,980 PCIe 3.0 NVMe&lt;small&gt;&lt;sup&gt;TM&lt;/sup&gt; &lt;/small&gt;  M.2 SSD,"Tire maior partido do seu PC com o SSD 980. Quer precise de um boost enquanto joga ou de trabalhar imagens pesadas, o SSD 980 &eacute; a escolha certa. Conseguindo um desempenho excecional, gra&ccedil;as &agrave; interface NVMe&amp;lt;small&amp;gt;&amp;lt;sup&amp;gt;TM&amp;lt;/sup&amp;gt; &amp;lt;/small&amp;gt;  e &agrave; tecnologia Pcle 3.0.E24",in stock,new,,123.39 EUR,123.39 EUR,0.0 EUR,1 TB,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/mz-v8v1t0bw/gallery/pt-980-nvme-m2-ssd-mz-v8v1t0bw-407768866?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Comom/Memory/980-PCIe-3-0-NVMeTM-M-2-SSD/p/MZ-V8V1T0BW
8806090195280,MU-PC500K/WW,SSD Port&aacute;til T7 Touch,"Quer guarde jogos, filmes ou documentos de trabalho sens&iacute;veis, o SSD Port&aacute;til T7 Touch tem a velocidade e a seguran&ccedil;a que precisa num formato compacto. Experiencie o pr&oacute;ximo n&iacute;vel do armazenamento externo.",in stock,new,,83.64 EUR,83.64 EUR,0.0 EUR,500 GB,black,https://images.samsung.com/is/image/samsung/pt-portable-ssd-t7-touch-mu-pc500k-ww-frontblack-211484138?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Comom/Memory/SSD-Port%C3%A1til-T7-Touch/p/MU-PC500K/WW
8806090195303,MU-PC2T0K/WW,SSD Port&aacute;til T7 Touch,"Quer guarde jogos, filmes ou documentos de trabalho sens&iacute;veis, o SSD Port&aacute;til T7 Touch tem a velocidade e a seguran&ccedil;a que precisa num formato compacto. Experiencie o pr&oacute;ximo n&iacute;vel do armazenamento externo.",out of stock,new,,270.07 EUR,270.07 EUR,0.0 EUR,2 TB,black,https://images.samsung.com/is/image/samsung/pt-portable-ssd-t7-touch-mu-pc2t0k-ww-frontblack-211484101?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Comom/Memory/SSD-Port%C3%A1til-T7-Touch/p/MU-PC2T0K/WW
8806092017252,QE55QN90AATXXC,QN90A Smart 4K NEO QLED TV 2021,,in stock,new,,1999.99 EUR,1299.99 EUR,0.0 EUR,55&quot;,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55qn90aatxxc/gallery/pt-qled-tv-qe55qn90aatxxc-front-black-457947505?$ORIGIN_PNG$,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/Neo-QLED/QN90A-Smart-4K-NEO-QLED-TV-2021/p/QE55QN90AATXXC
8806092150799,QE43LS03AAUXXC,The Frame QLED 4K 2021,"Componha a sua pr&oacute;pria cole&ccedil;&atilde;o de arte, a partir de uma biblioteca com mais de 1.400 obras de arte provenientes de institui&ccedil;&otilde;es de renome. Cl&aacute;ssicos conceituados, obras modernas e ainda fotografias impressionantes, a Art Store d&aacute;-lhe acesso ilimitado a uma grande variedade de conte&uacute;do.",in stock,new,,1049.99 EUR,899.99 EUR,0.0 EUR,43&quot;,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/qe43ls03aauxxc/gallery/pt-the-frame-ls03a-qe43ls03aauxxc-401675553?$ORIGIN_PNG$,Produtos | TV | The Frame | Produtos | TV | Lifestyle TV | The Frame,Samsung,https://shop.samsung.com/pt/Products/TV/The-Frame/The-Frame-QLED-4K-2021/p/QE43LS03AAUXXC
8806092150843,QE55LS03AAUXXC,The Frame QLED 4K 2021,"Componha a sua pr&oacute;pria cole&ccedil;&atilde;o de arte, a partir de uma biblioteca com mais de 1.400 obras de arte provenientes de institui&ccedil;&otilde;es de renome. Cl&aacute;ssicos conceituados, obras modernas e ainda fotografias impressionantes, a Art Store d&aacute;-lhe acesso ilimitado a uma grande variedade de conte&uacute;do.",in stock,new,,1499.98 EUR,1099.00 EUR,0.0 EUR,55&quot;,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55ls03aauxxc/gallery/pt-the-frame-qe55ls03aauxxc-front-black-457398846?$ORIGIN_PNG$,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/The-Frame/The-Frame-QLED-4K-2021/p/QE55LS03AAUXXC
8806092138735,QE65LS03AAUXXC,The Frame QLED 4K 2021,"Componha a sua pr&oacute;pria cole&ccedil;&atilde;o de arte, a partir de uma biblioteca com mais de 1.400 obras de arte provenientes de institui&ccedil;&otilde;es de renome. Cl&aacute;ssicos conceituados, obras modernas e ainda fotografias impressionantes, a Art Store d&aacute;-lhe acesso ilimitado a uma grande variedade de conte&uacute;do.",in stock,new,,1999.99 EUR,1499.00 EUR,0.0 EUR,65&quot;,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65ls03aauxxc/gallery/pt-the-frame-qe65ls03aauxxc-front-black-457394047?$ORIGIN_PNG$,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/The-Frame/The-Frame-QLED-4K-2021/p/QE65LS03AAUXXC
8806092150898,QE75LS03AAUXXC,The Frame QLED 4K 2021,"Componha a sua pr&oacute;pria cole&ccedil;&atilde;o de arte, a partir de uma biblioteca com mais de 1.400 obras de arte provenientes de institui&ccedil;&otilde;es de renome. Cl&aacute;ssicos conceituados, obras modernas e ainda fotografias impressionantes, a Art Store d&aacute;-lhe acesso ilimitado a uma grande variedade de conte&uacute;do.",in stock,new,,2999.99 EUR,1999.00 EUR,0.0 EUR,75&quot;,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/qe75ls03aauxxc/gallery/pt-the-frame-qe75ls03aauxxc-front-black-457398755?$ORIGIN_PNG$,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/The-Frame/The-Frame-QLED-4K-2021/p/QE75LS03AAUXXC
8806092017344,QE65QN90AATXXC,QN90A Smart 4K NEO QLED TV 2021,,in stock,new,,2799.98 EUR,1799.00 EUR,0.0 EUR,65&quot;,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65qn90aatxxc/gallery/pt-qled-tv-qe65qn90aatxxc-front-black-516061687?$ORIGIN_PNG$,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Products/TV/Neo-QLED/QN90A-Smart-4K-NEO-QLED-TV-2021/p/QE65QN90AATXXC
8806092232099,SM-T225NZAAEUB,Galaxy Tab A7 Lite 4G,"Este tablet &eacute; f&aacute;cil de usar s&oacute; com uma m&atilde;o. O menu baseado em gestos permite-lhe fazer coisas como Retroceder, ver as apps mais Recentes ou voltar ao menu Principal, deslizando apenas o seu polegar. O Galaxy Tab A7 Lite torna a sua vida mais pr&aacute;tica, atrav&eacute;s de dezenas de funcionalidades.",out of stock,new,,209.90 EUR,149.90 EUR,0.0 EUR,32 GB,Cinzento escuro,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-t225nzaaeub/gallery/pt-galaxy-a7-lite-t225-sm-t225nzaaeub-453598711?$ORIGIN_PNG$,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A7-Lite-4G/p/SM-T225NZAAEUB
8806092231818,SM-T220NZAAEUB,Galaxy Tab A7 Lite (Wi-Fi),,in stock,new,,179.90 EUR,129.00 EUR,0.0 EUR,32 GB,Cinzento escuro,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-t220nzaaeub/gallery/pt-galaxy-tab-a7-lite-wifi-t220-sm-t220nzaaeub-451801617?$ORIGIN_PNG$,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A7-Lite-%28Wi-Fi%29/p/SM-T220NZAAEUB
8806092232327,SM-T220NZSAEUB,Galaxy Tab A7 Lite (Wi-Fi),"O Galaxy Tab A7 Lite vem com um espa&ccedil;o de armazenamento de 32 GB/64 GB. Para que possa guardar todas as suas fotos, os seus ficheiros e v&iacute;deos de alta-resolu&ccedil;&atilde;o. Pode ainda aumentar o espa&ccedil;o dispon&iacute;vel com um cart&atilde;o microSD de at&eacute; 1 TB. Guarde mais, apague menos.",in stock,new,,179.90 EUR,129.00 EUR,0.0 EUR,32 GB,Prateado,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-t220nzsaeub/gallery/pt-galaxy-tab-a7-lite-wifi-t220-sm-t220nzsaeub-451801636?$ORIGIN_PNG$,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A7-Lite-%28Wi-Fi%29/p/SM-T220NZSAEUB
8806090952555,LS32A700NWUXEN,Monitor UHD  com painel IPS e HDR,,in stock,new,,429.00 EUR,429.00 EUR,0.0 EUR,32&quot;,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/ls32a700nwuxen/gallery/pt-s70a-392572-ls32a700nwuxen-463367995?$ORIGIN_PNG$,Produtos | Monitores | Smart Monitors | Produtos | IT | Monitores | Smart Monitors,Samsung,https://shop.samsung.com/pt/Products/Monitors/Smart-Monitors/Monitor-UHD-com-painel-IPS-e-HDR/p/LS32A700NWUXEN
8806090966873,LC34G55TWWRXEN,Monitor Gaming Curvo 34&quot; com taxa de atualiza&ccedil;&atilde;o de 165 Hz LC34G55TW,,in stock,new,,469.00 EUR,399.99 EUR,0.0 EUR,34&quot;,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/lc34g55twwrxen/gallery/pt-odyssey-g5-34g5-lc34g55twwrxen-457922428?$ORIGIN_PNG$,Produtos | Monitores | Monitores Gaming | Produtos | IT | Monitores | Monitores Gaming,Samsung,https://shop.samsung.com/pt/Comom/Monitor/Monitor-Odyssey-G5-LC27G55TQWRXEN/p/LC34G55TWWRXEN
8806090952654,LS34A650UXUXEN,Monitor LED IPS 34&quot; S34A650,,in stock,new,,599.00 EUR,499.99 EUR,0.0 EUR,34&quot;,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/ls34a650uxuxen/gallery/pt-s65ua-ls34a650uxuxen-458308314?$ORIGIN_PNG$,Produtos | Monitores | Monitores Profissionais | Produtos | IT | Monitores | Monitores Profissionais,Samsung,https://shop.samsung.com/pt/Products/Monitors/Monitores-Profissionais/Monitor-LED-IPS-34%22-S34A650/p/LS34A650UXUXEN
8806090952630,LS27A600UUUXEN,Monitor QHD 27&quot; con painel IPS e USB tipo-C S32A600UUU,,in stock,new,,419.00 EUR,359.99 EUR,0.0 EUR,27&quot;,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/ls27a600uuuxen/gallery/pt-s60ua-27quot-ls27a600uuuxen-459129202?$ORIGIN_PNG$,Produtos | Monitores | Monitores Profissionais | Produtos | IT | Monitores | Monitores Profissionais,Samsung,https://shop.samsung.com/pt/Products/Monitors/Monitores-Profissionais/Monitor-LED-IPS-24%22-S24A600/p/LS27A600UUUXEN
8806090952623,LS27A600NWUXEN,Monitor QHD 27&quot; con painel IPS S27A600NWU,"Veja os detalhes como nunca antes. Quando estiver a ver o seu filme preferido ou a trabalhar no seu mais recente projeto, aproveite os novos n&iacute;veis de precis&atilde;o com uma densidade de p&iacute;xeis 1,7 vezes superior &agrave; do Full HD. A resolu&ccedil;&atilde;o QHD d&aacute;-lhe mais espa&ccedil;o para que possa fazer multitasking ou ver imagens e v&iacute;deos incr&iacute;veis.",out of stock,new,,379.00 EUR,379.00 EUR,0.0 EUR,27&quot;,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/ls27a600nwuxen/gallery/pt-s60a-27quot-ls27a600nwuxen-458852541?$ORIGIN_PNG$,Produtos | Monitores | Monitores Profissionais | Produtos | IT | Monitores | Monitores Profissionais,Samsung,https://shop.samsung.com/pt/Products/Monitors/Monitores-Profissionais/Monitor-LED-IPS-24%22-S24A600/p/LS27A600NWUXEN
8806092231580,LS27AM501NUXEN,Monitor Smart com Apps Smart TV ,"Para todos os &acirc;mbitos da sua vida, seja qual for o seu estilo. Trabalhe a partir de casa sem um PC, permane&ccedil;a conectado ao Office 365 e aceda ao computador do escrit&oacute;rio sem que tenha de sair de casa. Tire um maior partido do seu tempo livre com o hub de entretenimento integrado. Onde quer que o coloque, este monitor encaixa na perfei&ccedil;&atilde;o.",in stock,new,,299.00 EUR,254.99 EUR,0.0 EUR,27&quot;,White,https://images.samsung.com/is/image/samsung/p6pim/pt/ls27am501nuxen/gallery/pt-smart-m5-m50a32-392688-ls27am501nuxen-459696488?$ORIGIN_PNG$,Produtos | Monitores | Smart Monitors | Produtos | IT | Monitores | Smart Monitors,Samsung,https://shop.samsung.com/pt/Products/Monitors/Smart-Monitors/Monitor-Smart-com-Apps-Smart-TV/p/LS27AM501NUXEN
8806092010659,LC32G53TQWRXEN,Monitor Odissey G5 LC27G55TQWUXEN,,out of stock,new,,349.00 EUR,299.99 EUR,0.0 EUR,32&quot;,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/lc32g53tqwrxen/gallery/pt-odyssey-g5-g55t-360281-lc32g53tqwrxen-458205934?$ORIGIN_PNG$,Produtos | Monitores | Monitores Gaming | Produtos | IT | Monitores | Monitores Gaming,Samsung,https://shop.samsung.com/pt/Products/Monitors/Monitores-Gaming/Monitor-Odissey-G5-LC27G55TQWUXEN/p/LC32G53TQWRXEN
